TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-23511,,2-pyrrolidin-1-ylethyl carbamate,210236,NC(=O)OCCN1CCCC1,BDUVPKPFEFBMQD-UHFFFAOYSA-N,24.99984196
TOX-23512,,1-(6-pyrrolidin-1-ylhexyl)pyrrolidine,210237,C(CCCN1CCCC1)CCN1CCCC1,SRUXFFIVHYSOBQ-UHFFFAOYSA-N,49.99955436
TOX-23514,,3-(4-benzylpyridin-1-ium-1-yl)propyl-trimethylazanium,88816,C[N+](C)(C)CCC[n+]1ccc(Cc2ccccc2)cc1,HZMAQRLIBDKQQU-UHFFFAOYSA-N,39.99704165
TOX-23515,,3-(4-benzyl-1-methylpiperidin-1-ium-1-yl)propyl-trimethylazanium,210240,C[N+](C)(C)CCC[N+]1(C)CCC(Cc2ccccc2)CC1,DYSDWVXKBVDPIB-UHFFFAOYSA-N,50.00086064
TOX-23516,,3-[4-[2-(1H-indol-3-yl)ethyl]pyridin-1-ium-1-yl]propyl-trimethylazanium,210242,C[N+](C)(C)CCC[n+]1ccc(CCc2c[nH]c3ccccc23)cc1,FBTOHHPEXCESMX-UHFFFAOYSA-N,9.000445158
TOX-23517,,3-[2-[2-(1H-indol-3-yl)ethyl]pyridin-1-ium-1-yl]propyl-trimethylazanium,210244,C[N+](C)(C)CCC[n+]1ccccc1CCc1c[nH]c2ccccc12,AHZMWNKSDRWFLA-UHFFFAOYSA-N,12.00059353
TOX-23518,,"3-[4-[2-(1,3-dioxoisoindol-2-yl)ethyl]pyridin-1-ium-1-yl]propyl-trimethylazanium",210246,C[N+](C)(C)CCC[n+]1ccc(CCN2C(=O)c3ccccc3C2=O)cc1,CCYXTTUIEGUPSF-UHFFFAOYSA-N,27.50264526
TOX-23519,,3-[4-[2-(1H-inden-1-yl)ethyl]pyridin-1-ium-1-yl]propyl-trimethylazanium,210248,C[N+](C)(C)CCC[n+]1ccc(CCC2C=Cc3ccccc32)cc1,SJGJGZZOTOTFCO-UHFFFAOYSA-N,8.200101706
TOX-23520,,trimethyl-[3-[2-(2-naphthalen-1-ylethyl)pyridin-1-ium-1-yl]propyl]azanium,210250,C[N+](C)(C)CCC[n+]1ccccc1CCc1cccc2ccccc12,VZZPRVCPTDGEKY-UHFFFAOYSA-N,5.19989118
TOX-23521,,trimethyl-[3-[4-[2-(1-methylindol-2-yl)ethyl]pyridin-1-ium-1-yl]propyl]azanium,88818,Cn1c(CCc2cc[n+](CCC[N+](C)(C)C)cc2)cc2ccccc21,HSMAHELVXZYOQV-UHFFFAOYSA-N,13.19956978
TOX-23522,,trimethyl-[3-[2-[2-(1-methylindol-3-yl)ethyl]pyridin-1-ium-1-yl]propyl]azanium,210252,Cn1cc(CCc2cccc[n+]2CCC[N+](C)(C)C)c2ccccc21,BIJAWHIYYGBGJP-UHFFFAOYSA-N,7.599752312
TOX-23523,,3-[4-[2-(1-benzylindol-3-yl)ethyl]pyridin-1-ium-1-yl]propyl-trimethylazanium,210254,C[N+](C)(C)CCC[n+]1ccc(CCc2cn(Cc3ccccc3)c3ccccc23)cc1,WJGHYYHNTGYLIE-UHFFFAOYSA-N,3.499923841
TOX-23524,,3-[4-(2-indol-1-ylethyl)pyridin-1-ium-1-yl]propyl-trimethylazanium,210256,C[N+](C)(C)CCC[n+]1ccc(CCn2ccc3ccccc32)cc1,QEKIPLDLDZBBQJ-UHFFFAOYSA-N,8.500420422
TOX-23525,,3-[2-[2-(1H-inden-1-yl)ethyl]pyridin-1-ium-1-yl]propyl-trimethylazanium,210258,C[N+](C)(C)CCC[n+]1ccccc1CCC1C=Cc2ccccc21,LZWIKMSSBJGVNO-UHFFFAOYSA-N,11.50014264
TOX-23526,,3-[3-(1H-indol-2-yl)pyridin-1-ium-1-yl]propyl-trimethylazanium,210260,C[N+](C)(C)CCC[n+]1cccc(-c2cc3ccccc3[nH]2)c1,VMYCPUONVPQORK-UHFFFAOYSA-N,32.99664892
TOX-23527,,3-[4-(1H-indol-2-yl)pyridin-1-ium-1-yl]propyl-trimethylazanium,210262,C[N+](C)(C)CCC[n+]1ccc(-c2cc3ccccc3[nH]2)cc1,QEIIPSDHTBCWSF-UHFFFAOYSA-O,32.99664892
TOX-23564,,1-(4-hydroxyphenyl)-2-(methylamino)ethanone,88825,CNCC(=O)c1ccc(O)cc1,MTQOKMDKQJVMSO-UHFFFAOYSA-N,309.9962471
TOX-23567,,trimethyl-[3-[[phenoxy-[3-(trimethylazaniumyl)propylamino]phosphoryl]amino]propyl]azanium,30526,C[N+](C)(C)CCCNP(=O)(NCCC[N+](C)(C)C)Oc1ccccc1,LEZBTSSXDFHTDM-UHFFFAOYSA-N,50.00080542
TOX-23568,,benzyl-[3-[[[3-[benzyl(dimethyl)azaniumyl]propylamino]-(4-methylphenoxy)phosphoryl]amino]propyl]-dimethylazanium,30528,Cc1ccc(OP(=O)(NCCC[N+](C)(C)Cc2ccccc2)NCCC[N+](C)(C)Cc2ccccc2)cc1,HVYJLZGGTFHYGW-UHFFFAOYSA-N,4.499857994
TOX-23641,,3-benzyl-1-[3-(1-methylpiperidin-1-ium-1-yl)propyl]-1-azoniabicyclo[2.2.2]octane,210391,C[N+]1(CCC[N+]23CCC(CC2)C(Cc2ccccc2)C3)CCCCC1,DMDUCWTZLPQFSQ-UHFFFAOYSA-N,34.00287827
TOX-23656,,"N-(2,4,6-trimethylphenyl)-4,5-dihydro-1,3-oxazol-2-amine",30537,Cc1cc(C)c(NC2=NCCO2)c(C)c1,FGKDCSRVWLMIOM-UHFFFAOYSA-N,41.99938315
TOX-23663,,"2-[(2,6-dimethylphenoxy)methyl]-4,5-dihydro-1H-imidazole",30540,Cc1cccc(C)c1OCC1=NCCN1,ZPRILVGHSBDMBF-UHFFFAOYSA-N,34.99948596
TOX-23664,,3-benzyl-1-[9-(1-methylpyrrolidin-1-ium-1-yl)nonyl]-1-azoniabicyclo[2.2.2]octane,210422,C[N+]1(CCCCCCCCC[N+]23CCC(CC2)C(Cc2ccccc2)C3)CCCC1,OSBBLBKECQVXNJ-UHFFFAOYSA-N,0.939986334
TOX-23673,T-2 TOXIN,"[11-acetyloxy-2-(acetyloxymethyl)-10-hydroxy-1,5-dimethylspiro[8-oxatricyclo[7.2.1.02,7]dodec-5-ene-12,2'-oxirane]-4-yl] 3-methylbutanoate",529495,CC(=O)OCC12CC(OC(=O)CC(C)C)C(C)=CC1OC1C(O)C(OC(C)=O)C2(C)C12CO2,BXFOFFBJRFZBQZ-UHFFFAOYSA-N,4.199756927
TOX-23719,,1-(2-chlorophenoxy)-3-[methyl(2-morpholin-4-ylethyl)amino]propan-2-ol,210510,CN(CCN1CCOCC1)CC(O)COc1ccccc1Cl,CPNRZMFGJCGVMW-UHFFFAOYSA-N,86.99735432
TOX-23775,,"1-[butyl(2-morpholin-4-ylethyl)amino]-3-(2,4-dichlorophenoxy)propan-2-ol",210558,CCCCN(CCN1CCOCC1)CC(O)COc1ccc(Cl)cc1Cl,UUTOCINOOOBCKH-UHFFFAOYSA-N,55.00461312
TOX-23778,,"(1,2,6-trimethylspiro[4,9-dioxatetracyclo[8.2.1.02,8.03,5]tridec-6-ene-13,2'-oxirane]-12-yl) but-2-enoate",286691,CC=CC(=O)OC1CC2OC3C=C(C)C4OC4C3(C)C1(C)C21CO1,LAQCZBYXNRANFU-UHFFFAOYSA-N,700.0084235
TOX-23784,,1-(2-phenoxyphenoxy)-3-(propan-2-ylamino)propan-2-ol,210566,CC(C)NCC(O)COc1ccccc1Oc1ccccc1,KKUNNAQTFRMRFW-UHFFFAOYSA-N,36.00167226
TOX-23796,,6-chloro-9-(4-methoxyphenyl)purine,96786,COc1ccc(-n2cnc3c(Cl)ncnc32)cc1,BBGNCJAADRAEKV-UHFFFAOYSA-N,31.99950898
TOX-23812,,2-[bis(prop-2-enyl)amino]-N-(3-chlorophenyl)acetamide,30598,C=CCN(CC=C)CC(=O)Nc1cccc(Cl)c1,ODBQHZFGCMUKKM-UHFFFAOYSA-N,55.99873091
TOX-23813,,2-[bis(prop-2-enyl)amino]-N-(3-bromophenyl)acetamide,30600,C=CCN(CC=C)CC(=O)Nc1cccc(Br)c1,HZELHNSPLZITDY-UHFFFAOYSA-N,17.99959251
TOX-23814,,2-[bis(prop-2-enyl)amino]-N-(4-bromophenyl)acetamide,30601,C=CCN(CC=C)CC(=O)Nc1ccc(Br)cc1,KVVHQLBNPLIICJ-UHFFFAOYSA-N,179.9959251
TOX-23822,,ethyl 1-(naphthalen-1-ylcarbamoyl)aziridine-2-carboxylate,30610,CCOC(=O)C1CN1C(=O)Nc1cccc2ccccc12,AKJCWKLUZKLVNN-UHFFFAOYSA-N,55.99901517
TOX-23828,,(2-hydroxyphenyl)-trimethylazanium,30619,C[N+](C)(C)c1ccccc1O,VDAMZFHTCKFXBJ-UHFFFAOYSA-O,21.99898831
TOX-23837,,methyl 3-benzoyloxy-8-methyl-8-prop-2-enyl-8-azoniabicyclo[3.2.1]octane-2-carboxylate,53461811,C=CC[N+]1(C)C2CCC1C(C(=O)OC)C(OC(=O)c1ccccc1)C2,OBOXJIBJMUFCLY-UHFFFAOYSA-N,18.19836192
TOX-23878,,"[11-(ethylamino)-7-hydroxy-5,12-dimethyl-10,13-dioxo-2,5-diazatetracyclo[7.4.0.02,7.04,6]trideca-1(9),11-dien-8-yl]methyl carbamate",100057,CCNC1=C(C)C(=O)C2=C(C1=O)C(COC(N)=O)C1(O)C3C(CN21)N3C,NRQVSGHYSATPKZ-UHFFFAOYSA-N,100.0038634
TOX-23879,,"acetyloxy-(2,3,5,6-tetramethylphenyl)mercury",16683022,CC(=O)O[Hg]c1c(C)c(C)cc(C)c1C,HWRVQNMGKGGEAO-UHFFFAOYSA-M,32.00016292
TOX-23880,,"13-ethyl-8,15-dimethyl-8-aza-15-azoniahexacyclo[14.2.1.01,9.02,7.010,15.012,17]nonadeca-2,4,6-triene-14,18-diol",3695834,CCC1C2CC3C4N(C)c5ccccc5C45CC(C2C5O)[N+]3(C)C1O,NCFABVDNFAPWSM-UHFFFAOYSA-N,38.00278206
TOX-23891,,N-methyl-3-(2-methyl-6H-benzo[c][1]benzothiepin-11-ylidene)propan-1-amine,30651,CNCCC=C1c2ccccc2CSc2ccc(C)cc21,ZHWBZISWDPBKOY-UHFFFAOYSA-N,47.99171435
TOX-23930,Lofexidine,"2-[1-(2,6-dichlorophenoxy)ethyl]-4,5-dihydro-1H-imidazole",30668,CC(Oc1c(Cl)cccc1Cl)C1=NCCN1,KSMAGQUYOIHWFS-UHFFFAOYSA-N,7.999814765
TOX-23947,,"2-[(3,4-diethoxyphenyl)methyl]guanidine",30678,CCOc1ccc(CNC(=N)N)cc1OCC,LZFLJALQJQFNOO-UHFFFAOYSA-N,14.99981035
TOX-23948,,"2-[(3,4-dipropoxyphenyl)methyl]guanidine",30680,CCCOc1ccc(CNC(=N)N)cc1OCCC,NOXBDWKSAFGYMW-UHFFFAOYSA-N,9.999736196
TOX-23952,,1-(2-morpholin-4-ylethyl)-3-phenylthiourea,722642,S=C(NCCN1CCOCC1)Nc1ccccc1,ULYUELUHTXYHQQ-UHFFFAOYSA-N,179.9986433
TOX-23954,,"N-(2,6-diethylphenyl)-4,5-dihydro-1,3-oxazol-2-amine",30685,CCc1cccc(CC)c1NC1=NCCO1,XCCYBZIZVOJGCL-UHFFFAOYSA-N,31.99853416
TOX-23956,,N-(3-hydroxyphenyl)butanamide,30688,CCCC(=O)Nc1cccc(O)c1,FMRBYRAQTPTELH-UHFFFAOYSA-N,180.0010042
TOX-23957,,N-(3-hydroxyphenyl)propanamide,210708,CCC(=O)Nc1cccc(O)c1,YXSKGOCVSTWEJU-UHFFFAOYSA-N,179.9978208
TOX-23958,,"N-(2-methoxy-6-methylphenyl)-4,5-dihydro-1,3-oxazol-2-amine",98724,COc1cccc(C)c1NC1=NCCO1,AAYGWMVNFUJRJN-UHFFFAOYSA-N,12.99968485
TOX-23959,,1-(2-chloroethyl)-3-(2-methoxy-6-methylphenyl)urea,98718,COc1cccc(C)c1NC(=O)NCCCl,PSYZOOOPACOKKZ-UHFFFAOYSA-N,31.99920895
TOX-23960,,"1-(2-chloroethyl)-3-(2,6-dimethoxyphenyl)urea",98731,COc1cccc(OC)c1NC(=O)NCCCl,LVEPMIDOBXJGDU-UHFFFAOYSA-N,17.99965213
TOX-23961,,"N-(2,6-dimethoxyphenyl)-4,5-dihydro-1,3-oxazol-2-amine",30691,COc1cccc(OC)c1NC1=NCCO1,OMTQSCUQXFQWLU-UHFFFAOYSA-N,23.99956806
TOX-23988,etomidoline,2-ethyl-3-[4-(2-piperidin-1-ylethoxy)anilino]-3H-isoindol-1-one,3309,CCN1C(=O)c2ccccc2C1Nc1ccc(OCCN2CCCCC2)cc1,ITIONVBQFUNVJV-UHFFFAOYSA-N,35.99962056
TOX-24014,,1-(4-methyl-1-phenylcyclohexyl)piperidine,210766,CC1CCC(c2ccccc2)(N2CCCCC2)CC1,REOAQFWFJYSNPN-UHFFFAOYSA-N,24.99796056
TOX-24027,,"4-(diethylamino)-3,4-dihydro-2H-1-benzothiepin-5-one",30706,CCN(CC)C1CCSc2ccccc2C1=O,CRVUKTABPWXOQF-UHFFFAOYSA-N,59.99783458
TOX-24028,,"4-(piperidin-1-ylmethyl)-3,4-dihydro-2H-1-benzothiepin-5-one",30708,O=C1c2ccccc2SCCC1CN1CCCCC1,SQIQVRAJVNQCON-UHFFFAOYSA-N,24.99845687
TOX-24029,,"1-benzyl-4-(2,3,4,5-tetrahydro-1-benzothiepin-5-yl)piperazine",210787,c1ccc(CN2CCN(C3CCCSc4ccccc43)CC2)cc1,DWOMXKJFILUXON-UHFFFAOYSA-N,49.99704595
TOX-24041,,ethyl 1-(3-ethoxy-3-oxopropyl)-4-phenylpiperidine-4-carboxylate,210796,CCOC(=O)CCN1CCC(C(=O)OCC)(c2ccccc2)CC1,GYKGSJRVVFGGJW-UHFFFAOYSA-N,41.996473
TOX-24044,,4-hexylcyclohexane-1-carboxylic acid,98831,CCCCCCC1CCC(C(=O)O)CC1,POEBGIQSFIJHAX-UHFFFAOYSA-N,7.499894042
TOX-24046,,"3,3-dimethyl-7-oxo-6-[(3-oxo-3-phenoxy-2-phenylpropanoyl)amino]-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",30729,CC1(C)SC2C(NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2C1C(=O)O,NZDASSHFKWDBBU-UHFFFAOYSA-N,722.4727074
TOX-24086,Etifoxine,"6-chloro-N-ethyl-4-methyl-4-phenyl-1H-3,1-benzoxazin-2-imine",135413553,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1,IBYCYJFUEJQSMK-UHFFFAOYSA-N,120.0043884
TOX-24093,,"2-[[2-(2,4-dichlorophenoxy)acetyl]amino]ethyl thiocyanate",210831,N#CSCCNC(=O)COc1ccc(Cl)cc1Cl,MZMHGFJKTWJEQP-UHFFFAOYSA-N,56.00256893
TOX-24095,,"1-[(5-phenyl-2,3-dihydro-1-benzothiepin-4-yl)methyl]piperidine",210833,c1ccc(C2=C(CN3CCCCC3)CCSc3ccccc32)cc1,XPMHIFSUJOBICL-UHFFFAOYSA-N,74.99642344
TOX-24105,Picoperine,N-(2-piperidin-1-ylethyl)-N-(pyridin-2-ylmethyl)aniline,65701,c1ccc(N(CCN2CCCCC2)Cc2ccccn2)cc1,MVMXJBMAGBRAHD-UHFFFAOYSA-N,9.998984542
TOX-24107,,"2-(3-amino-2,4,6-triiodophenoxy)-2-phenylacetic acid",3032761,Nc1c(I)cc(I)c(OC(C(=O)O)c2ccccc2)c1I,AGBPWBNBTQKNCT-UHFFFAOYSA-N,809.9999991
TOX-24108,,"2-phenyl-3-[2,4,6-triiodo-3-(2-oxopiperidin-1-yl)phenyl]propanoic acid",210847,O=C(O)C(Cc1c(I)cc(I)c(N2CCCCC2=O)c1I)c1ccccc1,PIFQFCTZMBOIEP-UHFFFAOYSA-N,500.0142633
TOX-24109,,"2-phenyl-3-[2,4,6-triiodo-3-(3-oxomorpholin-4-yl)phenyl]propanoic acid",210849,O=C(O)C(Cc1c(I)cc(I)c(N2CCOCC2=O)c1I)c1ccccc1,DNUQIFDMUNUVKF-UHFFFAOYSA-N,489.963758
TOX-24110,,"2-phenyl-2-[2,4,6-triiodo-3-(2-oxopyrrolidin-1-yl)phenoxy]acetic acid",30781,O=C(O)C(Oc1c(I)cc(I)c(N2CCCC2=O)c1I)c1ccccc1,LAEZJFRCLGDMOU-UHFFFAOYSA-N,719.9738767
TOX-24111,,"2-[2,4,6-triiodo-3-(3-oxomorpholin-4-yl)phenyl]butanoic acid",30783,CCC(C(=O)O)c1c(I)cc(I)c(N2CCOCC2=O)c1I,MHJYKZZZXYMURV-UHFFFAOYSA-N,709.9988917
TOX-24112,,"2-[2,4,6-triiodo-3-(2-oxopyrrolidin-1-yl)phenyl]acetic acid",30785,O=C(O)Cc1c(I)cc(I)c(N2CCCC2=O)c1I,FCDIDXDRULZPDI-UHFFFAOYSA-N,1200.00402
TOX-24113,,"2-[2,4,6-triiodo-3-(2-oxopyrrolidin-1-yl)phenyl]propanoic acid",210851,CC(C(=O)O)c1c(I)cc(I)c(N2CCCC2=O)c1I,DHOROGABIUIUQF-UHFFFAOYSA-N,669.9945163
TOX-24114,,"2-(3-amino-2,4,6-triiodophenyl)propanoic acid",210852,CC(C(=O)O)c1c(I)cc(I)c(N)c1I,ZSBOXQIYDXCBKN-UHFFFAOYSA-N,519.9999996
TOX-24115,,"2-[2,4,6-triiodo-3-(3-oxomorpholin-4-yl)phenyl]propanoic acid",210853,CC(C(=O)O)c1c(I)cc(I)c(N2CCOCC2=O)c1I,XFFNHHQOPCDDKA-UHFFFAOYSA-N,629.9959807
TOX-24116,,"2-[[2,4,6-triiodo-3-(3-oxomorpholin-4-yl)phenyl]methyl]butanoic acid",30787,CCC(Cc1c(I)cc(I)c(N2CCOCC2=O)c1I)C(=O)O,QCPBRVPFDSBGSI-UHFFFAOYSA-N,649.9920607
TOX-24117,,"2-[[2,4,6-triiodo-3-(2-oxopiperidin-1-yl)phenyl]methyl]butanoic acid",30789,CCC(Cc1c(I)cc(I)c(N2CCCCC2=O)c1I)C(=O)O,IWTHENMBNLSGNQ-UHFFFAOYSA-N,1199.988975
TOX-24118,,"2-(3-amino-2,4,6-triiodophenyl)butanoic acid",30790,CCC(C(=O)O)c1c(I)cc(I)c(N)c1I,SHDHSGPFZOKKBX-UHFFFAOYSA-N,549.9930871
TOX-24119,,"2-[2,4,6-triiodo-3-(2-oxopiperidin-1-yl)phenyl]propanoic acid",210854,CC(C(=O)O)c1c(I)cc(I)c(N2CCCCC2=O)c1I,GGSLRDDBWSZXMZ-UHFFFAOYSA-N,669.9978556
TOX-24120,,"2-[2,4,6-triiodo-3-(2-oxopyrrolidin-1-yl)phenyl]butanoic acid",30792,CCC(C(=O)O)c1c(I)cc(I)c(N2CCCC2=O)c1I,SXRLUJFSMGQKAM-UHFFFAOYSA-N,489.9984325
TOX-24121,,"2-phenyl-2-[2,4,6-triiodo-3-(2-oxomorpholin-4-yl)phenoxy]acetic acid",30794,O=C1CN(c2c(I)cc(I)c(OC(C(=O)O)c3ccccc3)c2I)CCO1,HKGCWUUVOLWGDG-UHFFFAOYSA-N,859.9707244
TOX-24122,,"2-phenyl-2-[2,4,6-triiodo-3-(2-oxopiperidin-1-yl)phenoxy]acetic acid",30796,O=C(O)C(Oc1c(I)cc(I)c(N2CCCCC2=O)c1I)c1ccccc1,SRKRTDKPKOHOPI-UHFFFAOYSA-N,719.9467458
TOX-24123,,"2-phenyl-3-[2,4,6-triiodo-3-(2-oxopyrrolidin-1-yl)phenyl]propanoic acid",210856,O=C(O)C(Cc1c(I)cc(I)c(N2CCCC2=O)c1I)c1ccccc1,QFOVANCSWBSVSC-UHFFFAOYSA-N,449.965286
TOX-24126,METHYLGUANIDINE,2-methylguanidine,10111,CNC(=N)N,CHJJGSNFBQVOTG-UHFFFAOYSA-N,18.00024623
TOX-24136,,"N-methyl-N-(5-oxo-6,6a-dihydro-4H-dithiolo[4,3-b]pyrrol-6-yl)formamide",78172545,CN(C=O)c1c2sscc-2[nH]c1=O,VSWKSENAPKQWPJ-UHFFFAOYSA-N,2.523673291
TOX-24137,,"N-(5-oxo-6,6a-dihydro-4H-dithiolo[4,3-b]pyrrol-6-yl)formamide",78178506,O=CNc1c2sscc-2[nH]c1=O,WLSCBRGSKFTBDF-UHFFFAOYSA-N,2.525668686
TOX-24163,FENPIPALONE,"3-methyl-5-[2-(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)ethyl]-1,3-oxazolidin-2-one",30822,CN1CC(CCN2CC=C(c3ccccc3)CC2)OC1=O,YUORBURTMIUPMW-UHFFFAOYSA-N,90.99841115
TOX-24164,,"diethyl 4-(4-aminophenyl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",210878,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc(N)cc1,XSTWGEIJZYONEP-UHFFFAOYSA-N,159.9948899
TOX-24165,,"2-[2,4,6-triiodo-3-(3-oxomorpholin-4-yl)phenyl]acetic acid",30826,O=C(O)Cc1c(I)cc(I)c(N2CCOCC2=O)c1I,XTHPSHAPBHTRRY-UHFFFAOYSA-N,1549.982297
TOX-24166,Iolidonic acid,"2-[[2,4,6-triiodo-3-(2-oxopyrrolidin-1-yl)phenyl]methyl]butanoic acid",30828,CCC(Cc1c(I)cc(I)c(N2CCCC2=O)c1I)C(=O)O,MJGWMPWEXXUAPD-UHFFFAOYSA-N,590.0009237
TOX-24168,,"6-piperazin-1-yl-1,3,5-triazine-2,4-diamine",210879,Nc1nc(N)nc(N2CCNCC2)n1,KIBBUGBJMBIZHY-UHFFFAOYSA-N,180.0000001
TOX-24170,,4-[(4-chlorophenyl)carbamoyloxy]but-2-ynyl N-(4-chlorophenyl)carbamate,99182,O=C(Nc1ccc(Cl)cc1)OCC#CCOC(=O)Nc1ccc(Cl)cc1,AUTSISAOODLEAN-UHFFFAOYSA-N,55.99629724
TOX-24171,,"1,2,9,10-tetramethoxy-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline",11348415,COc1cc2c(cc1OC)-c1c(OC)c(OC)cc3c1C(C2)NCC3,MZSUVQFIWWXTFR-UHFFFAOYSA-N,89.99815468
TOX-24173,,(2-butylsulfanyl-1-chloroethyl)benzene,210883,CCCCSCC(Cl)c1ccccc1,HQSLLSAIKQYICT-UHFFFAOYSA-N,55.99804183
TOX-24175,,trimethyl(3-sulfopropyl)azanium,30838,C[N+](C)(C)CCCS(=O)(=O)O,WFJHXXPYPMNRPK-UHFFFAOYSA-O,319.9912213
TOX-24176,,"2,4-dichlorobenzenediazonium",193622,N#[N+]c1ccc(Cl)cc1Cl,SVDAJTZKOJZQFC-UHFFFAOYSA-N,55.9967818
TOX-24177,,"diethyl 2,6-dimethyl-4-(4-nitrophenyl)-1,4-dihydropyridine-3,5-dicarboxylate",210905,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccc([N+](=O)[O-])cc1,HGYFEULCVACRRI-UHFFFAOYSA-N,32.00059829
TOX-24178,LUTEOSKYRIN,"5,8,10,14,20,23,25,28-octahydroxy-6,21-dimethyloctacyclo[14.11.1.02,11.02,15.04,9.013,17.017,26.019,24]octacosa-4,6,8,10,19,21,23,25-octaene-3,12,18,27-tetrone",30840,Cc1cc(O)c2c(c1O)C(=O)C13C(=C(O)C4C(O)C1C1C(O)C3C(O)=C3C(=O)c5c(O)cc(C)c(O)c5C(=O)C341)C2=O,FAZDYVMEXQHRLI-UHFFFAOYSA-N,6.650069452
TOX-24181,,"1,3-bis[[4-(dimethylamino)phenyl]methylidene]inden-2-one",210907,CN(C)c1ccc(C=C2C(=O)C(=Cc3ccc(N(C)C)cc3)c3ccccc32)cc1,LBXCRCFJZWEKDF-UHFFFAOYSA-N,55.99744496
TOX-24187,,"2-[(5-chloro-2-tricyclo[9.4.0.03,8]pentadeca-1(15),3(8),4,6,9,11,13-heptaenylidene)amino]oxy-N,N-dimethylethanamine",30848,CN(C)CCON=c1c2ccccc2ccc2ccc(Cl)cc12,HBSUQWXKPKMKIJ-UHFFFAOYSA-N,24.99793468
TOX-24188,clenbuterol,"1-(4-amino-3,5-dichlorophenyl)-2-(tert-butylamino)ethanol",2783,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,STJMRWALKKWQGH-UHFFFAOYSA-N,27.59950217
TOX-24189,,phenyl(prop-2-enyl)arsinic acid,30852,C=CC[As](=O)(O)c1ccccc1,KNZSNYJBQFTWDN-UHFFFAOYSA-N,99.99690407
TOX-24190,,3-hydroxypropyl(phenyl)arsinic acid,30853,O=[As](O)(CCCO)c1ccccc1,CSJZGGHEOJTTTR-UHFFFAOYSA-N,99.99918081
TOX-24191,,(3-chlorophenyl)-(2-hydroxy-2-phenylethyl)arsinic acid,30854,O=[As](O)(CC(O)c1ccccc1)c1cccc(Cl)c1,PLAVXJMGVFLLHR-UHFFFAOYSA-N,99.99765151
TOX-24193,,S-[[5-hydroxy-4-(hydroxymethyl)-6-methylpyridin-3-yl]methyl] ethanethioate,30855,CC(=O)SCc1cnc(C)c(O)c1CO,RYECBGOLQYHLED-UHFFFAOYSA-N,221.9951164
TOX-24207,,"N,2-dimethyl-N-(oxolan-2-ylmethyl)-N'-pyridin-4-yl-N'-[3-(trifluoromethyl)phenyl]propane-1,3-diamine",210936,CC(CN(C)CC1CCCO1)CN(c1ccncc1)c1cccc(C(F)(F)F)c1,TYRCRGSJLFGMPR-UHFFFAOYSA-N,25.00122704
TOX-24208,,2-(dimethylamino)ethyl pyridine-3-carboxylate,30862,CN(C)CCOC(=O)c1cccnc1,JNGIYILIWDVASL-UHFFFAOYSA-N,499.9897028
TOX-24212,,3-(2-methylpiperidin-1-yl)propyl 4-chlorobenzoate,30879,CC1CCCCN1CCCOC(=O)c1ccc(Cl)cc1,QPKUCZZRNHHWCJ-UHFFFAOYSA-N,24.99915485
TOX-24221,,1-methyl-6-nitroquinolin-1-ium,210950,C[n+]1cccc2cc([N+](=O)[O-])ccc21,LLYZFBHYXVCCEV-UHFFFAOYSA-N,99.99788584
TOX-24238,,tris(dimethylamino)-methylselanylphosphanium,210954,C[Se]P(N(C)C)(N(C)C)=[N+](C)C,OHIALDNOZVLFQN-UHFFFAOYSA-N,8.000311047
TOX-24241,Myxotren,"(2,4,5-trichlorophenyl) N-phenylcarbamate",95761,O=C(Nc1ccccc1)Oc1cc(Cl)c(Cl)cc1Cl,IRZTYZDHWKOEBC-UHFFFAOYSA-N,52.0047636
TOX-24270,,S-(4-chlorophenyl) N-(2-chloroethyl)carbamothioate,30900,O=C(NCCCl)Sc1ccc(Cl)cc1,KHKHBGRLFYDZKL-UHFFFAOYSA-N,55.99776137
TOX-24271,,(4-ethoxy-4-oxobutyl)-trimethylazanium,30902,CCOC(=O)CCC[N+](C)(C)C,NFQSXHRKWCFVHZ-UHFFFAOYSA-N,2.079952254
TOX-24272,,methyl 2-pyrrolidin-1-ylacetate,30903,COC(=O)CN1CCCC1,BMWOSLXYXGTLAR-UHFFFAOYSA-N,34.99853334
TOX-24273,,ethyl 2-pyrrolidin-1-ylacetate,210996,CCOC(=O)CN1CCCC1,IIIBKVMTKMLDFJ-UHFFFAOYSA-N,49.99904586
TOX-24274,,methyl 3-pyrrolidin-1-ylpropanoate,89167,COC(=O)CCN1CCCC1,JHYKOXJKJHTKTE-UHFFFAOYSA-N,24.99952297
